HPitb1ch09-0040	ordinatamente	I Serpeverde erano già arrivati e per terra c’erano anche venti scope ordinatamente disposte in tante file.
HPitb1ch09-0041	sbandare	Harry aveva sentito Fred e George Weasley lamentarsi delle scope della scuola, dicendo che, se uno volava troppo alto, alcune cominciavano a vibrare, oppure sbandavano leggermente a sinistra.
HPitb1ch09-0042	ramo	Era vecchia e alcuni rametti sporgevano formando strani angoli.
HPitb1ch09-0043	destro	«Stendete la mano destra sopra la vostra scopa» disse Madame Hooch di fronte a loro, «e dite:
HPitb1ch09-0044	rotolare	Quella di Hermione Granger si era limitata a rotolare per terra e quella di Neville non si era neanche mossa.
HPitb1ch09-0045	mossa	Quella di Hermione Granger si era limitata a rotolare per terra e quella di Neville non si era neanche mossa.
HPitb1ch09-0046	tradire	c’era stato un tremito, nella voce di Neville, che aveva tradito chiaramente il suo desiderio di rimanere con i piedi piantati in terra.
HPitb1ch09-0047	rassegna	A quel punto, Madame Hooch mostrò a tutti come montare il manico di scopa senza scivolare verso il fondo, e poi passò in rassegna le file per correggere la presa.
HPitb1ch09-0048	correggere	A quel punto, Madame Hooch mostrò a tutti come montare il manico di scopa senza scivolare verso il fondo, e poi passò in rassegna le file per correggere la presa.
HPitb1ch09-0049	godere	Harry e Ron se la godettero un mondo quando disse che erano anni che Malfoy usava la presa sbagliata.
HPitb1ch09-0050	fischietto	«E ora, quando suonerò il fischietto, datevi una spinta premendo forte i piedi per terra» disse Madame Hooch.
HPitb1ch09-0051	saldo	«Tenete ben salde le scope e sollevatevi di un metro circa;
HPitb1ch09-0052	sollevarsi	«Tenete ben salde le scope e sollevatevi di un metro circa;
HPitb1ch09-0053	inclinarsi	poi tornate giù inclinandovi leggermente in avanti.
HPitb1ch09-0054	sovreccitare	Al mio fischio... tre... due...» Ma Neville, nervoso e sovreccitato com’era, nel timore di rimanere a terra, si diede la spinta prima ancora che il fischietto avesse sfiorato le labbra di Madame Hooch.
HPitb1ch09-0055	turacciolo	«Torna indietro, ragazzo!» gridò lei, ma Neville si stava sollevando in aria come un turacciolo esploso da una bottiglia... tre metri... sei metri... Harry vide che era terreo in volto mentre guardava il suolo che si allontanava sempre più, vide che gli mancava il fiato, poi lo vide scivolare dal manico, e... SBAM!
HPitb1ch09-0056	suolo	«Torna indietro, ragazzo!» gridò lei, ma Neville si stava sollevando in aria come un turacciolo esploso da una bottiglia... tre metri... sei metri... Harry vide che era terreo in volto mentre guardava il suolo che si allontanava sempre più, vide che gli mancava il fiato, poi lo vide scivolare dal manico, e... SBAM!
HPitb1ch09-0057	tonfo	Un tonfo, uno schianto sinistro e Neville era lì sull’erba, faccia a terra, come un fagotto informe.
HPitb1ch09-0058	informe	Un tonfo, uno schianto sinistro e Neville era lì sull’erba, faccia a terra, come un fagotto informe.
HPitb1ch09-0059	derivare	La sua scopa salì sempre più in alto e poi si allontanò come andasse alla deriva verso la Foresta Proibita, scomparendo alla vista.
HPitb1ch09-0060	rigare	Neville, con il volto rigato dalle lacrime e reggendosi il polso, si avviò zoppicando insieme a Madame Hooch, che lo cingeva con il braccio.
HPitb1ch09-0061	zoppicare	Neville, con il volto rigato dalle lacrime e reggendosi il polso, si avviò zoppicando insieme a Madame Hooch, che lo cingeva con il braccio.
HPitb1ch09-0062	sonoro	Non erano ancora fuori dalla portata di voce che Malfoy scoppiò in una sonora risata.
HPitb1ch09-0063	salame	«Hai visto che faccia, quel gran salame che non è altro?»
HPitb1ch09-0064	lineamenti	«Oh, non prenderai mica le difese di Longbottom!» disse Pansy Parkinson, una ragazza Serpeverde dai lineamenti duri.
HPitb1ch09-0065	frignone	«Non avrei mai creduto che proprio a te, Parvati, stessero simpatici i frignoni, e per di più ciccioni».
HPitb1ch09-0066	aggeggio	«È quello stupido aggeggio che gli ha mandato la nonna».
HPitb1ch09-0067	scena	Tutti tacquero all’istante per godersi la scena.
HPitb1ch09-0068	decollare	» «Dammela!» gridò Harry, ma Malfoy era già balzato sulla sua scopa ed era decollato.
HPitb1ch09-0069	quota	tenendosi in quota all’altezza dei rami più alti di una quercia, gridava:
HPitb1ch09-0070	pulsare	Sentiva il sangue pulsargli nelle orecchie.
HPitb1ch09-0071	calciare	Inforcò la scopa, calciò forte il suolo e via, si levò in alto, con il vento che gli scompigliava i capelli e gli abiti che sferzavano l’aria... e in un impeto di gioia selvaggia si rese conto di aver scoperto una cosa che sapeva fare senza bisogno di studiare... era facile, era meraviglioso.
HPitb1ch09-0072	impeto	Inforcò la scopa, calciò forte il suolo e via, si levò in alto, con il vento che gli scompigliava i capelli e gli abiti che sferzavano l’aria... e in un impeto di gioia selvaggia si rese conto di aver scoperto una cosa che sapeva fare senza bisogno di studiare... era facile, era meraviglioso.
HPitb1ch09-0073	meraviglioso	Inforcò la scopa, calciò forte il suolo e via, si levò in alto, con il vento che gli scompigliava i capelli e gli abiti che sferzavano l’aria... e in un impeto di gioia selvaggia si rese conto di aver scoperto una cosa che sapeva fare senza bisogno di studiare... era facile, era meraviglioso.
HPitb1ch09-0074	strillo	Sollevò leggermente la punta del manico per salire ancora più in alto, udì gli strilli e il respiro ansimante delle ragazze rimaste a terra e il grido di ammirazione di Ron.
HPitb1ch09-0075	ammirazione	Sollevò leggermente la punta del manico per salire ancora più in alto, udì gli strilli e il respiro ansimante delle ragazze rimaste a terra e il grido di ammirazione di Ron.
HPitb1ch09-0076	decisione	Virò con decisione in modo da trovarsi di fronte a Malfoy, a mezz’aria.
HPitb1ch09-0077	trovarsi	Virò con decisione in modo da trovarsi di fronte a Malfoy, a mezz’aria.
HPitb1ch09-0078	saldamente	Si piegò in avanti, afferrò saldamente la scopa con entrambe le mani e partì come una freccia in direzione di Malfoy.
HPitb1ch09-0079	freccia	Si piegò in avanti, afferrò saldamente la scopa con entrambe le mani e partì come una freccia in direzione di Malfoy.
HPitb1ch09-0080	bruscamente	Harry invertì la rotta bruscamente tenendosi ben saldo.
HPitb1ch09-0081	quassù	«Niente Crabbe e Goyle a salvarti l’osso del collo quassù, eh, Malfoy?» lo apostrofò Harry.
HPitb1ch09-0082	lanciarsi	«Prendila, se ci riesci!» gli gridò, gettando la palla di vetro in aria e poi lanciandosi come un lampo verso terra.
HPitb1ch09-0083	rallentatore	Harry vide, come al rallentatore, la palla sollevarsi in aria e poi cominciare a ricadere giù.
HPitb1ch09-0084	picchiata	un istante dopo, stava acquistando velocità in una picchiata precipitosa, alla rincorsa della palla, con il vento che gli fischiava nelle orecchie, confondendosi con le grida degli astanti.
HPitb1ch09-0085	precipitoso	un istante dopo, stava acquistando velocità in una picchiata precipitosa, alla rincorsa della palla, con il vento che gli fischiava nelle orecchie, confondendosi con le grida degli astanti.
HPitb1ch09-0086	rincorsa	un istante dopo, stava acquistando velocità in una picchiata precipitosa, alla rincorsa della palla, con il vento che gli fischiava nelle orecchie, confondendosi con le grida degli astanti.
HPitb1ch09-0087	confondersi	un istante dopo, stava acquistando velocità in una picchiata precipitosa, alla rincorsa della palla, con il vento che gli fischiava nelle orecchie, confondendosi con le grida degli astanti.
HPitb1ch09-0088	sano	poi ruzzolò dolcemente sull’erba stringendo in mano la Ricordella sana e salva.
HPitb1ch09-0089	atterraggio	«HARRY POTTER!» Harry ebbe un tuffo al cuore più brusco di quanto fosse stato il suo atterraggio:
HPitb1ch09-0090	signorina	«Non è stata colpa sua, professoressa...» «Taci, signorina Patil...» «Ma Malfoy...» «Basta così, Weasley.
HPitb1ch09-0091	trionfante	A Harry non sfuggirono le facce trionfanti di Malfoy, Crabbe e Goyle, mentre si allontanava mogio mogio dietro alla professoressa McGonagall, in direzione del castello.
HPitb1ch09-0092	mogio	A Harry non sfuggirono le facce trionfanti di Malfoy, Crabbe e Goyle, mentre si allontanava mogio mogio dietro alla professoressa McGonagall, in direzione del castello.
HPitb1ch09-0093	difendersi	Voleva dire qualcosa per difendersi, ma la voce sembrava non volergli uscire.
HPitb1ch09-0094	degnare	La professoressa McGonagall procedeva a passo veloce senza neanche degnarlo di uno sguardo.
HPitb1ch09-0095	resistere	Non aveva resistito neanche due settimane.
HPitb1ch09-0096	valigia	Entro dieci minuti avrebbe fatto le valigie.
HPitb1ch09-0097	violenza	Spalancava le porte con violenza e correva per i corridoi, con lui che le trotterellava dietro disperato.
HPitb1ch09-0098	trotterellare	Spalancava le porte con violenza e correva per i corridoi, con lui che le trotterellava dietro disperato.
HPitb1ch09-0099	assistente	Forse avrebbe potuto fargli da assistente.
HPitb1ch09-0100	torcersi	Sentì lo stomaco che gli si torceva a quella prospettiva:
HPitb1ch09-0101	prospettiva	Sentì lo stomaco che gli si torceva a quella prospettiva:
HPitb1ch09-0102	galoppino	vedere Ron e gli altri diventare maghi, e lui lì, in giro per il parco, a far da galoppino a Hagrid.
HPitb1ch09-0103	quinto	Wood, come scoprì ben presto, era un ragazzo corpulento del quinto anno, che uscì esitante dall’aula.
HPitb1ch09-0104	esitante	Wood, come scoprì ben presto, era un ragazzo corpulento del quinto anno, che uscì esitante dall’aula.
HPitb1ch09-0105	parolaccia	La professoressa indicò loro una classe che sarebbe stata vuota se non fosse stato per Peeves, tutto intento a scrivere parolacce sulla lavagna.
HPitb1ch09-0106	lavagna	La professoressa indicò loro una classe che sarebbe stata vuota se non fosse stato per Peeves, tutto intento a scrivere parolacce sulla lavagna.
HPitb1ch09-0107	cercatore	Wood... ti ho trovato un Cercatore».
HPitb1ch09-0108	risolutamente	«Dice sul serio, professoressa?» «Ci puoi giurare» rispose lei risolutamente.
HPitb1ch09-0109	risentire	Non aveva la più pallida idea di che cosa stesse accadendo, ma non sembrava che lo avrebbero espulso e pian piano cominciò a risentirsi saldo sulle gambe.
HPitb1ch09-0110	quindici	«Ha afferrato quella palla con una mano sola, dopo una picchiata di quindici metri» disse la professoressa McGonagall a Wood.
HPitb1ch09-0111	graffio	«E non si è fatto neanche un graffio.
HPitb1ch09-0112	realizzarsi	Ora Wood aveva l’aria di uno che vede d’un tratto realizzarsi tutti i suoi sogni.
HPitb1ch09-0113	euforico	» gli chiese euforico.
HPitb1ch09-0114	corporatura	«E ha anche la corporatura di un Cercatore» commentò Wood girando intorno a Harry e osservandolo attentamente.
HPitb1ch09-0115	tornado	«Leggero, veloce... Dovremo procurargli una scopa decente, professoressa... una Nimbus Duemila o una Tornado Sette, direi».
HPitb1ch09-0116	stracciare	I Serpeverde ci hanno stracciato nell’ultima partita... Per settimane non ho avuto il coraggio di guardare in faccia Severus Piton...» La professoressa McGonagall scrutò Harry da sopra gli occhiali con sguardo severo.
HPitb1ch09-0117	allenamento	«Voglio che tu ce la metta tutta negli allenamenti, Potter, altrimenti potrei cambiare idea sul fatto di non punirti».
HPitb1ch09-0118	stupefare	Ron era talmente stupefatto, talmente impressionato che non riusciva a staccare gli occhi da Harry e continuava a guardarlo a bocca aperta.
HPitb1ch09-0119	prossimo	«Comincio l’allenamento la settimana prossima» disse Harry.
HPitb1ch09-0120	complimento	«Complimenti» disse George a bassa voce.
HPitb1ch09-0121	battitore	Anche noi siamo nella squadra... Battitori».
HPitb1ch09-0122	regolarmente	era Malfoy, regolarmente seguito da Crabbe e Goyle.
HPitb1ch09-0123	pasto	«L’ultimo pasto, Potter?
HPitb1ch09-0124	fianco	» «Vedo che sei molto più coraggioso, ora che sei tornato coi piedi per terra e al fianco dei tuoi teneri amici» rispose Harry con freddezza.
HPitb1ch09-0125	tenero	» «Vedo che sei molto più coraggioso, ora che sei tornato coi piedi per terra e al fianco dei tuoi teneri amici» rispose Harry con freddezza.
HPitb1ch09-0126	freddezza	» «Vedo che sei molto più coraggioso, ora che sei tornato coi piedi per terra e al fianco dei tuoi teneri amici» rispose Harry con freddezza.
HPitb1ch09-0127	scrocchiare	Naturalmente Crabbe e Goyle non avevano niente di tenero, ma dato che in sala erano presenti molti insegnanti, quei due non avrebbero potuto far altro che scrocchiarsi le dita e rosicare.
HPitb1ch09-0128	rosicare	Naturalmente Crabbe e Goyle non avevano niente di tenero, ma dato che in sala erano presenti molti insegnanti, quei due non avrebbero potuto far altro che scrocchiarsi le dita e rosicare.
HPitb1ch09-0129	contatto	Soltanto bacchette... niente contatto fisico.
HPitb1ch09-0130	fisico	Soltanto bacchette... niente contatto fisico.
HPitb1ch09-0131	valutare	Malfoy squadrò Crabbe e Goyle valutandone la stazza.
HPitb1ch09-0132	stazza	Malfoy squadrò Crabbe e Goyle valutandone la stazza.
HPitb1ch09-0133	trofeo	Ci troviamo nella Sala dei Trofei, che non è mai chiusa a chiave».
HPitb1ch09-0134	morire	» «Be’, il secondo è quello che prende il tuo posto se muori» disse Ron disinvolto, cominciando finalmente a mangiare il suo pasticcio di carne ormai freddo.
HPitb1ch09-0135	disinvolto	» «Be’, il secondo è quello che prende il tuo posto se muori» disse Ron disinvolto, cominciando finalmente a mangiare il suo pasticcio di carne ormai freddo.
HPitb1ch09-0136	egoista	È veramente egoista da parte vostra».
HPitb1ch09-0137	sprofondare	In tutti i casi, non era quel che si dice il modo ideale di concludere la giornata, pensò Harry molto più tardi, mentre giaceva sveglio ascoltando Dean e Seamus che sprofondavano nel sonno (Neville non era ancora tornato dall’infermeria).
HPitb1ch09-0138	serata	Ron aveva passato tutta la serata a dargli consigli del tipo:
HPitb1ch09-0139	schivo	«Se cerca di lanciarti una maledizione, sarà meglio che la schivi, perché non mi ricordo come si fa a bloccarla».
HPitb1ch09-0140	probabilità	Le probabilità che Filch o Mrs Norris li trovassero erano forti, e Harry aveva l’impressione di sfidare la sorte a infrangere una seconda volta le regole della scuola nell’arco della stessa giornata.
HPitb1ch09-0141	sfidare	Le probabilità che Filch o Mrs Norris li trovassero erano forti, e Harry aveva l’impressione di sfidare la sorte a infrangere una seconda volta le regole della scuola nell’arco della stessa giornata.
HPitb1ch09-0142	sorte	Le probabilità che Filch o Mrs Norris li trovassero erano forti, e Harry aveva l’impressione di sfidare la sorte a infrangere una seconda volta le regole della scuola nell’arco della stessa giornata.
HPitb1ch09-0143	vestaglia	Si infilarono la vestaglia, presero ciascuno la propria bacchetta e attraversarono furtivamente la stanza della torre, scesero per la scala a chiocciola e raggiunsero la sala comune di Grifondoro.
HPitb1ch09-0144	furtivamente	Si infilarono la vestaglia, presero ciascuno la propria bacchetta e attraversarono furtivamente la stanza della torre, scesero per la scala a chiocciola e raggiunsero la sala comune di Grifondoro.
HPitb1ch09-0145	accigliato	Era Hermione Granger, con indosso una vestaglia rosa e l’espressione accigliata.
HPitb1ch09-0146	capacitarsi	Harry non riusciva a capacitarsi che potessero esistere persone tanto invadenti.
HPitb1ch09-0147	invadente	Harry non riusciva a capacitarsi che potessero esistere persone tanto invadenti.
HPitb1ch09-0148	spostare	Spostò il ritratto della Signora Grassa e si arrampicò attraverso il passaggio nel muro.
HPitb1ch09-0149	signora	Spostò il ritratto della Signora Grassa e si arrampicò attraverso il passaggio nel muro.
HPitb1ch09-0150	intenzione	Hermione non aveva alcuna intenzione di darsi per vinta così facilmente.
HPitb1ch09-0151	importare	«A voi non importa niente di Grifondoro.
HPitb1ch09-0152	interrogare	Io non voglio che i Serpeverde vincano la Coppa delle Case, e voi ci farete perdere tutti i punti che ho ottenuto dalla professoressa McGonagall quando mi ha interrogato sugli Incantesimi di Trasfigurazione».
HPitb1ch09-0153	quadro	Hermione si era voltata verso il ritratto della Signora Grassa per tornare dentro, ma si era trovata di fronte un quadro vuoto.
HPitb1ch09-0154	passeggiata	La Signora Grassa era andata a fare una passeggiata notturna e Hermione si trovò chiusa fuori dalla Torre di Grifondoro.
HPitb1ch09-0155	notturno	La Signora Grassa era andata a fare una passeggiata notturna e Hermione si trovò chiusa fuori dalla Torre di Grifondoro.
HPitb1ch09-0156	appoggiare	gli dirò che stavo cercando di fermarvi, e voi mi appoggerete».
HPitb1ch09-0157	ronfo	Era una specie di ronfo.
HPitb1ch09-0158	tenebre	«Mrs Norris?» chiese in un sussurro Ron scrutando le tenebre.
HPitb1ch09-0159	raggomitolare	Stava lì raggomitolato sul pavimento, profondamente addormentato;
HPitb1ch09-0160	grugno	La parola d’ordine è ‘grugno di porco’, ma ora non ti servirà a niente:
HPitb1ch09-0161	porco	La parola d’ordine è ‘grugno di porco’, ma ora non ti servirà a niente:
HPitb1ch09-0162	aggiustare	«Madame Pomfrey me lo ha aggiustato in meno di un minuto».
HPitb1ch09-0163	scongiurare	li scongiurò il ragazzo balzando in piedi.
HPitb1ch09-0164	striscia	Scivolarono lungo corridoi illuminati a strisce dal chiarore lunare proveniente dalle alte finestre.
HPitb1ch09-0165	luna	Le teche di cristallo dei trofei luccicavano nei punti illuminati dai raggi della luna.
HPitb1ch09-0166	gagliardetto	Coppe, gagliardetti, targhe e statuette, era tutto uno scintillio d’oro e d’argento.
HPitb1ch09-0167	targa	Coppe, gagliardetti, targhe e statuette, era tutto uno scintillio d’oro e d’argento.
HPitb1ch09-0168	situare	Strisciavano lungo i muri, tenendo d’occhio le porte situate a entrambe le estremità della stanza.
HPitb1ch09-0169	attaccare	Harry estrasse la sua bacchetta nel caso Malfoy fosse arrivato e avesse attaccato subito... I minuti scorrevano lentamente.
HPitb1ch09-0170	ciccina	«Annusa qua dentro, ciccina, potrebbero essere nascosti in un angolo».
HPitb1ch09-0171	lembo	L’ultimo lembo degli abiti di Neville era appena sparito dietro l’angolo, quando udirono Filch entrare nella Sala dei Trofei.
HPitb1ch09-0172	franare	D’un tratto, Neville lanciò un gridolino di terrore e partì di corsa... incespicò, afferrò Ron per la vita e franarono entrambi sopra un’armatura.
HPitb1ch09-0173	baccano	Il baccano e il clangore erano abbastanza forti da svegliare l’intero castello.
HPitb1ch09-0174	clangore	Il baccano e il clangore erano abbastanza forti da svegliare l’intero castello.
HPitb1ch09-0175	stipite	Girarono dietro lo stipite di una porta, percorsero un corridoio, e poi un altro, Harry in testa, senza la minima idea di dove si trovassero o di dove stessero andando.
HPitb1ch09-0176	precipizio	Passarono attraverso un arazzo, lacerandolo, e si ritrovarono in un passaggio nascosto, lo percorsero a precipizio e sbucarono vicino all’aula di Incantesimi, che sapevano essere lontana mille miglia dalla Sala dei Trofei.
HPitb1ch09-0177	miglio	Passarono attraverso un arazzo, lacerandolo, e si ritrovarono in un passaggio nascosto, lo percorsero a precipizio e sbucarono vicino all’aula di Incantesimi, che sapevano essere lontana mille miglia dalla Sala dei Trofei.
HPitb1ch09-0178	seminare	«Credo che lo abbiamo seminato» ansimò Harry appoggiandosi contro la parete fredda e asciugandosi la fronte.
HPitb1ch09-0179	ingannare	«Malfoy vi ha ingannato» disse Hermione a Harry.
HPitb1ch09-0180	soffiata	Malfoy deve avergli fatto una soffiata».
HPitb1ch09-0181	disposto	Harry pensò che la ragazza avesse ragione, ma non era disposto a dirglielo.
HPitb1ch09-0182	pomello	Non avevano fatto neanche una decina di passi che il pomello di una porta cigolò e qualcosa schizzò come una pallottola fuori da un’aula di fronte a loro.
HPitb1ch09-0183	cigolare	Non avevano fatto neanche una decina di passi che il pomello di una porta cigolò e qualcosa schizzò come una pallottola fuori da un’aula di fronte a loro.
HPitb1ch09-0184	pallottola	Non avevano fatto neanche una decina di passi che il pomello di una porta cigolò e qualcosa schizzò come una pallottola fuori da un’aula di fronte a loro.
HPitb1ch09-0185	insulso	Sciocchi e insulsi, sarete espulsi!
HPitb1ch09-0186	spia	» «No, se non fai la spia, Peeves.
HPitb1ch09-0187	serafico	» «Dovrei proprio dirlo a Filch» disse Peeves con voce serafica, ma gli occhi gli brillavano di cattiveria.
HPitb1ch09-0188	cattiveria	» «Dovrei proprio dirlo a Filch» disse Peeves con voce serafica, ma gli occhi gli brillavano di cattiveria.
HPitb1ch09-0189	camerata	«ALLIEVI FUORI DALLE CAMERATE!» cominciò a gridare Peeves.
HPitb1ch09-0190	tuffarsi	«ALLIEVI FUORI DALLE CAMERATE, NEL CORRIDOIO DI INCANTESIMI!» Si tuffarono sotto di lui e spiccarono una corsa con tutta la forza che avevano nelle gambe, dritti verso l’estremità del corridoio, dove andarono a sbattere contro una porta... chiusa a chiave.
HPitb1ch09-0191	capolinea	«Siamo arrivati al capolinea» disse Ron sconfortato mentre spingevano inutilmente cercando di aprirla.
HPitb1ch09-0192	sconfortato	«Siamo arrivati al capolinea» disse Ron sconfortato mentre spingevano inutilmente cercando di aprirla.
HPitb1ch09-0193	inutilmente	«Siamo arrivati al capolinea» disse Ron sconfortato mentre spingevano inutilmente cercando di aprirla.
HPitb1ch09-0194	perduto	«Siamo perduti!
HPitb1ch09-0195	spintonare	«Alohomora!» La serratura scattò e la porta si spalancò davanti a loro, la oltrepassarono spintonandosi, la richiusero velocemente e vi pigiarono contro l’orecchio, rimanendo in ascolto.
HPitb1ch09-0196	ascolto	«Alohomora!» La serratura scattò e la porta si spalancò davanti a loro, la oltrepassarono spintonandosi, la richiusero velocemente e vi pigiarono contro l’orecchio, rimanendo in ascolto.
HPitb1ch09-0197	cantilena	» «Non ti dirò niente finché non me lo chiedi per favore» disse Peeves con la sua fastidiosa cantilena.
HPitb1ch09-0198	incubo	Per un attimo, fu certo di essere precipitato in un incubo:
HPitb1ch09-0199	mostruoso	Stavano fissando dritto negli occhi un cane mostruoso, un bestione che riempiva tutto lo spazio tra il soffitto e il pavimento.
