frequent-portuguese-07541,alarmante,"
<div class=""trans"">tʃi</div>
adj
<br>
alarming Nestes países, a situação é também muito alarmante.
<div class=""trans"">-In these countries, too, the situation is very alarming.</div>
"
frequent-portuguese-07542,covardia,"
<div class=""trans"">cowardice</div>
F
<br>
Está confundindo covardia com recuo tático.
<div class=""trans"">-You're confusing cowardice with a tactical retreat.</div>
"
frequent-portuguese-07543,temperamental,"
<div class=""trans"">temperamental, moody</div>
adj
<br>
A Zoey é uma típica adolescente temperamental.
<div class=""trans"">-Zoey is a typical moody teenager.</div>
"
frequent-portuguese-07544,tesoureiro,"
<div class=""trans"">treasurer</div>
M/F
<br>
Ele era tesoureiro da família Otomo.
<div class=""trans"">-He was a treasurer of the Otomo family.</div>
"
frequent-portuguese-07545,façanha,"
<div class=""trans"">feat</div>
F
<br>
Estou feliz que possa testemunhar esta façanha memorável.
<div class=""trans"">-I am glad you were able to witness such a memorable feat.</div>
"
frequent-portuguese-07546,fundir,"
<div class=""trans"">merge, fuse</div>
vb
<br>
Para competir em nível global, precisamos nos fundir.
<div class=""trans"">-To be competitive on a global level, we must merge.</div>
"
frequent-portuguese-07547,chacina,"
<div class=""trans"">slaughter</div>
F
<br>
Tivemos de interferir para evitar uma chacina.
<div class=""trans"">-We had to step in to prevent a slaughter.</div>
"
frequent-portuguese-07548,cianeto,"
<div class=""trans"">cyanide</div>
M
<br>
Isto não é cianeto verdadeiro.
<div class=""trans"">-This isn't real cyanide.</div>
"
frequent-portuguese-07549,seguimento,"
<div class=""trans"">follow-up, following</div>
M
<br>
Será um seguimento da conferência anterior.
<div class=""trans"">-It will be a follow-up to a previous conference.</div>
"
frequent-portuguese-07550,medonho,"
<div class=""trans"">ghastly, awful</div>
adj
<br>
Pickering, isso vai ser medonho.
<div class=""trans"">-Pickering, this is going to be ghastly.</div>
"
frequent-portuguese-07551,diabético,"
<div class=""trans"">diabetic</div>
adj; M/F
<br>
Muito obrigado, mas soube agora que sou diabético.
<div class=""trans"">-Thank you so much, but I just learned I'm diabetic.</div>
"
frequent-portuguese-07552,diagnosticar,"
<div class=""trans"">diagnose</div>
vb
<br>
É difícil diagnosticar porque os sintomas são menos intensos.
<div class=""trans"">-It's harder to diagnose because the symptoms are not as intense.</div>
"
frequent-portuguese-07553,travesso,"
<div class=""trans"">mischievous, naughty</div>
adj
<br>
E tenho um presente especial para um garoto que tem sido muito travesso.
<div class=""trans"">-And I have a very special present for a little boy who knows he's been naughty.</div>
"
frequent-portuguese-07554,ortodoxo,"
<div class=""trans"">orthodox</div>
adj
<br>
Você é judia, eu sou cristão ortodoxo.
<div class=""trans"">-You're Jewish, and I'm Orthodox Christian.</div>
"
frequent-portuguese-07555,estudioso,"
<div class=""trans"">studious; scholar</div>
adj; M/F
<br>
Alexandra Natapoff é uma premiada estudiosa.
<div class=""trans"">-Alexandra Natapoff is an award-winning scholar.</div>
"
frequent-portuguese-07556,linho,"
<div class=""trans"">linen, flax</div>
M
<br>
As pesadas mesas de carvalho tinham toalhas de linho tão alvas como a neve.
<div class=""trans"">-The heavy oak tables were covered with snow-white linen.</div>
"
frequent-portuguese-07557,cabear,"
<div class=""trans"">cable</div>
vb
<br>
É só cabear o sistema e fazer um diagnóstico rápido.
<div class=""trans"">-Just need to cable the system and run a quick diagnostic.</div>
"
frequent-portuguese-07558,pensador,"
<div class=""trans"">thinker</div>
M/F
<br>
Greener, és um pensador e os deuses respeitam pensadores.
<div class=""trans"">-Greener, you're a thinker, and the gods respect thinkers.</div>
"
frequent-portuguese-07559,corrimão,"
<div class=""trans"">railing, handrail</div>
M
<br>
Ela partiu-a porque ficou presa no corrimão.
<div class=""trans"">-She broke it because it got caught in the railing.</div>
"
frequent-portuguese-07560,fascínio,"
<div class=""trans"">fascination</div>
M
<br>
Receio que tenha desenvolvido fascínio pelo fogo.
<div class=""trans"">-I'm afraid he's developed a fascination with fire.</div>
"
frequent-portuguese-07561,barqueiro,"
<div class=""trans"">boatman</div>
M
<br>
Não percebi que o barqueiro era cego e surdo.
<div class=""trans"">-I did not realize the boatman was blind and deaf.</div>
"
frequent-portuguese-07562,sussurro,"
<div class=""trans"">whisper</div>
M
<br>
Acho muito reconfortante o sussurro dos locutores.
<div class=""trans"">-I find the whispers very soothing.</div>
"
frequent-portuguese-07563,fantoche,"
<div class=""trans"">tˈɔʃi</div>
M
<br>
puppet Talvez seja apenas um fantoche trabalhando para os Frankfort.
<div class=""trans"">-Maybe you're just a puppet working for the Frankfort boys.</div>
"
frequent-portuguese-07564,baço,"
<div class=""trans"">spleen</div>
M
<br>
Tivemos que remover o seu baço.
<div class=""trans"">-We had to remove your spleen.</div>
"
frequent-portuguese-07565,minimizar,"
<div class=""trans"">minimize</div>
vb
<br>
Deveríamos congregar esforços para tentar minimizar esses efeitos potenciais.
<div class=""trans"">-Our joint efforts should be directed to trying to minimize those potential effects.</div>
"
frequent-portuguese-07566,viril,"
<div class=""trans"">virile, manly</div>
adj
<br>
Não sei se é efeito placebo, mas me sinto tão viril depois de comer ostras.
<div class=""trans"">-I don't know if it's the placebo effect, but I always feel so virile after eating oysters.</div>
"
frequent-portuguese-07567,vulcânico,"
<div class=""trans"">volcanic</div>
adj
<br>
Parece que foi criado num ambiente vulcânico.
<div class=""trans"">-Looks like it was created in a volcanic environment.</div>
"
frequent-portuguese-07568,cancelamento,"
<div class=""trans"">cancellation</div>
M
<br>
Houve um cancelamento e telefonaram-me logo.
<div class=""trans"">-They had a cancellation, and they instantly called me.</div>
"
frequent-portuguese-07569,ranhoso,"
<div class=""trans"">snotty [EP]</div>
adj
<br>
Eu não sou o mesmo miúdo ranhoso que costumava acender-te os cigarros.
<div class=""trans"">-I'm not the same snot-nosed kid who used to light your cig.</div>
"
frequent-portuguese-07570,neurônio,"
<div class=""trans"">neuron</div>
M
<br>
Cada neurônio está conectado via sinapses com até 10 mil outros neurônios em seu cérebro.
<div class=""trans"">-Each neuron is connected via synapses to up to 10,000 other neurons in your brain.</div>
"
frequent-portuguese-07571,aparecimento,"
<div class=""trans"">appearance, emergence</div>
M
<br>
Houve um recente aparecimento de meta-humanos no vosso planeta.
<div class=""trans"">-There has been a recent emergence of meta-humans on your planet.</div>
"
frequent-portuguese-07572,geólogo,"
<div class=""trans"">geologist</div>
M/F
<br>
São apenas ossos desenterrados por um geólogo.
<div class=""trans"">-It's some bones that were dug up by a geologist.</div>
"
frequent-portuguese-07573,nasal,"
<div class=""trans"">nasal</div>
adj
<br>
Passei por cinco horas de tortura nasal.
<div class=""trans"">-I've been through five hours of nasal torture.</div>
"
frequent-portuguese-07574,algoritmo,"
<div class=""trans"">algorithm</div>
M
<br>
Eles roubaram o algoritmo.
<div class=""trans"">-They stole the algorithm.</div>
"
frequent-portuguese-07575,guaxinim,"
<div class=""trans"">raccoon</div>
M
<br>
Provavelmente por usar um guaxinim na cabeça.
<div class=""trans"">-Probably because he wore a raccoon on his head.</div>
"
frequent-portuguese-07576,espiritualidade,"
<div class=""trans"">spirituality</div>
F
<br>
Muito da nossa espiritualidade vem do mar.
<div class=""trans"">-Much of our spirituality comes from the sea.</div>
"
frequent-portuguese-07577,globalização,"
<div class=""trans"">globalization</div>
F
<br>
Todos os trabalhadores atingidos foram vítimas da globalização.
<div class=""trans"">-Each one of these workers was a victim of globalization.</div>
"
frequent-portuguese-07578,passa,"
<div class=""trans"">raisin</div>
F
<br>
Onde está o bolo com as uvas-passas?
<div class=""trans"">-Where is the cake with raisins?</div>
"
frequent-portuguese-07579,braguilha,"
<div class=""trans"">fly</div>
F
<br>
A tua braguilha está aberta, Geller.
<div class=""trans"">-Your fly's open, Geller.</div>
"
frequent-portuguese-07580,beldade,"
<div class=""trans"">beauty</div>
F
<br>
Tive uma relação com esta beldade durante vários meses.
<div class=""trans"">-I was in a relationship with this beauty for several months.</div>
"
frequent-portuguese-07581,deportação,"
<div class=""trans"">deportation</div>
F
<br>
Afinal assinei a ordem de deportação.
<div class=""trans"">-I have signed your deportation papers after all.</div>
"
frequent-portuguese-07582,caução,"
<div class=""trans"">collateral, deposit</div>
F
<br>
É solicitada uma caução reembolsável no check-in.
<div class=""trans"">-A refundable security deposit is required at the time of check-in.</div>
"
frequent-portuguese-07583,deplorável,"
<div class=""trans"">deplorable</div>
adj
<br>
Eu considero deplorável que não tenho uma bebida.
<div class=""trans"">-I consider it deplorable I don't have a drink.</div>
"
frequent-portuguese-07584,faro,"
<div class=""trans"">*sense of smell</div>
M
<br>
Eles estão a tentar despistar o faro das raposas.
<div class=""trans"">-They're trying to throw the foxes off the scent.</div>
"
frequent-portuguese-07585,cervo,"
<div class=""trans"">deer</div>
M
<br>
Deve ser um cervo morto no bosque.
<div class=""trans"">-I must be a dead deer in the woods.</div>
"
frequent-portuguese-07586,festim,"
<div class=""trans"">feast</div>
M
<br>
Aceita as minhas desculpas e desfrutem do festim.
<div class=""trans"">-Just accept my apology and enjoy the feast.</div>
"
frequent-portuguese-07587,narrativa,"
<div class=""trans"">narrative</div>
F
<br>
Foi a narrativa apresentada pelo próprio presidente.
<div class=""trans"">-It was a narrative presented by the president himself.</div>
"
frequent-portuguese-07588,autonomia,"
<div class=""trans"">autonomy</div>
F
<br>
Acredito que é um motivo para mantermos a autonomia.
<div class=""trans"">-I believe that's an argument to maintain our autonomy.</div>
"
frequent-portuguese-07589,teologia,"
<div class=""trans"">theology</div>
M
<br>
Se não podemos pecar, falemos de teologia.
<div class=""trans"">-If we are not allowed to sin, then let's talk about theology.</div>
"
frequent-portuguese-07590,estranhar,"
<div class=""trans"">find odd</div>
vb
<br>
Estranhei aquele fato.
<div class=""trans"">-I found that fact to be odd.</div>
"
frequent-portuguese-07591,mendigo,"
<div class=""trans"">beggar</div>
M/F
<br>
Parece um mendigo pedindo por comida.
<div class=""trans"">-He looks like a beggar asking for food.</div>
"
frequent-portuguese-07592,discernimento,"
<div class=""trans"">discernment, judgment</div>
M
<br>
Seu discernimento estava errado desde o começo.
<div class=""trans"">-Her judgment was off from the beginning.</div>
"
frequent-portuguese-07593,frei,"
<div class=""trans"">friar</div>
M
<br>
É um frei do século 17.
<div class=""trans"">-It's a 17th-century friar.</div>
"
frequent-portuguese-07594,manso,"
<div class=""trans"">tame, meek</div>
adj
<br>
Ele era demasiado manso para mim.
<div class=""trans"">-He was too tame for me.</div>
"
frequent-portuguese-07595,atordoar,"
<div class=""trans"">stun</div>
vb
<br>
O gás de pimenta é usado pelas unidades antiterrorismo para incapacitar e atordoar.
<div class=""trans"">-Pepper grenades are used by antiterrorist units to disable and stun.</div>
"
frequent-portuguese-07596,ariano,"
<div class=""trans"">Aryan</div>
adj; M
<br>
Foi o grupo ariano do Zobelle.
<div class=""trans"">-It was Zobelle's Aryan crew.</div>
"
frequent-portuguese-07597,ninharia,"
<div class=""trans"">trifle, pittance</div>
F
<br>
Se eu concordar em ajudá-la por uma ninharia, outros esperarão o mesmo.
<div class=""trans"">-If I agree to help you for a pittance, others would expect the same.</div>
"
frequent-portuguese-07598,virtuoso,"
<div class=""trans"">virtuous</div>
adj
<br>
Sou o homem mais virtuoso de Roma.
<div class=""trans"">-I'm the most virtuous man in Rome.</div>
"
frequent-portuguese-07599,repressão,"
<div class=""trans"">repression</div>
F
<br>
Pelo contrário, a repressão prossegue simplesmente.
<div class=""trans"">-On the contrary, the repression is simply continuing.</div>
"
frequent-portuguese-07600,silhueta,"
<div class=""trans"">silhouette</div>
F
<br>
Parece a silhueta de uma pessoa.
<div class=""trans"">-Looks like the silhouette of a person.</div>
"
frequent-portuguese-07601,esquimó,"
<div class=""trans"">Eskimo</div>
adj; M/F
<br>
Estamos procurando um esquimó chamado Inuk.
<div class=""trans"">-We are looking for an Eskimo named Inuk.</div>
"
frequent-portuguese-07602,sentenciar,"
<div class=""trans"">sentence</div>
vb
<br>
Estou preparada para sentenciar formalmente o réu.
<div class=""trans"">-I'm prepared to formally sentence the defendant.</div>
"
frequent-portuguese-07603,conscientemente,"
<div class=""trans"">consciously</div>
adv
<br>
Está me humilhando conscientemente na frente das crianças.
<div class=""trans"">-You are consciously humiliating me in front of the children.</div>
"
frequent-portuguese-07604,suprimir,"
<div class=""trans"">suppress</div>
vb
<br>
Sabíamos que tomar uma pílula para suprimir seu lado animal era bom demais para acreditar.
<div class=""trans"">-We both knew that taking one little pill to suppress your animal side was too good to be true.</div>
"
frequent-portuguese-07605,diminutivo,"
<div class=""trans"">diminutive</div>
M
<br>
Chamo-me Cai, diminutivo de Mordecai.
<div class=""trans"">-My name is Cai, short for Mordecai.</div>
"
frequent-portuguese-07606,hélio,"
<div class=""trans"">helium</div>
M
<br>
Max achou traços de hélio nos pulmões.
<div class=""trans"">-Max found traces of helium in the lung tissue.</div>
"
frequent-portuguese-07607,coerente,"
<div class=""trans"">coherent</div>
adj
<br>
Ele pareceu perfeitamente racional e coerente.
<div class=""trans"">-He seemed perfectly rational and coherent to me.</div>
"
frequent-portuguese-07608,miragem,"
<div class=""trans"">mirage</div>
F
<br>
A princípio, parecia uma miragem.
<div class=""trans"">-At first, it seemed like a mirage.</div>
"
frequent-portuguese-07609,bíblico,"
<div class=""trans"">biblical</div>
adj
<br>
Descreveram-no como um enorme tesouro bíblico.
<div class=""trans"">-They described it as a great biblical treasure.</div>
"
frequent-portuguese-07610,insubstituível,"
<div class=""trans"">irreplaceable</div>
adj
<br>
Na minha opinião, és insubstituível.
<div class=""trans"">-As far as I'm concerned, you're irreplaceable.</div>
"
frequent-portuguese-07611,fauna,"
<div class=""trans"">fauna</div>
F
<br>
É um dos mistérios da fauna de Madagascar.
<div class=""trans"">-It's one of the mysteries of Madagascar's fauna.</div>
"
frequent-portuguese-07612,olfato,"
<div class=""trans"">sense of smell</div>
M
<br>
Meu apurado olfato forense diz que está usando perfume.
<div class=""trans"">-My keen forensic sense of smell tells me you're wearing perfume.</div>
"
frequent-portuguese-07613,galático,"
<div class=""trans"">galactic</div>
adj
<br>
Talvez seja a nossa proximidade com o núcleo galático.
<div class=""trans"">-Perhaps it's our proximity to the galactic core.</div>
"
frequent-portuguese-07614,quatorze,"
<div class=""trans"">fourteen</div>
nu
<br>
Havia doze, treze e até mesmo quatorze mulheres em cada cela.
<div class=""trans"">-There were twelve, thirteen, and even fourteen women in each cell.</div>
"
frequent-portuguese-07615,aconchegante,"
<div class=""trans"">tʃi</div>
adj
<br>
cozy Vamos encontrar um local aconchegante onde ninguém nos encontre.
<div class=""trans"">-Let's find a cozy spot where no one can find us.</div>
"
frequent-portuguese-07616,excepcionalmente,"
<div class=""trans"">exceptionally</div>
adv
<br>
Você beija excepcionalmente bem.
<div class=""trans"">-You are an exceptionally great kisser.</div>
"
frequent-portuguese-07617,talco,"
<div class=""trans"">talc</div>
M
<br>
É proibida a utilização de talco durante esta fase.
<div class=""trans"">-During this phase, the use of talc is prohibited.</div>
"
frequent-portuguese-07618,rubro,"
<div class=""trans"">red</div>
adj
<br>
Na verdade, não é rubro.
<div class=""trans"">-Actually, it's not red.</div>
"
frequent-portuguese-07619,novecentos,"
<div class=""trans"">nine hundred</div>
nu
<br>
Eu recebi novecentos e quarenta e nove e-mails.
<div class=""trans"">-I have nine hundred and forty-nine e-mails.</div>
"
frequent-portuguese-07620,insubordinação,"
<div class=""trans"">insubordination</div>
F
<br>
Não vou tolerar brigas ou insubordinação.
<div class=""trans"">-I will not tolerate insubordination or fights.</div>
"
frequent-portuguese-07621,cortejo,"
<div class=""trans"">procession, cortege</div>
M
<br>
O cortejo sai para a catedral dentro de uma hora.
<div class=""trans"">-The procession will leave for the cathedral in an hour.</div>
"
frequent-portuguese-07622,literal,"
<div class=""trans"">literal</div>
adj
<br>
Isto não é uma adaptação literal.
<div class=""trans"">-This isn't a literal adaptation.</div>
"
frequent-portuguese-07623,mordida,"
<div class=""trans"">bite</div>
F
<br>
Deve ter sido da mordidela do cão.
<div class=""trans"">-It must have been that dog bite.</div>
"
frequent-portuguese-07624,olimpo,"
<div class=""trans"">Olympus</div>
M
<br>
Destruí o Olimpo como o Oráculo disse.
<div class=""trans"">-I destroyed Olympus, just like the Oracle said.</div>
"
frequent-portuguese-07625,veicular,"
<div class=""trans"">broadcast, convey</div>
adj
<br>
Acho que o Lenny quer veicular uma mensagem.
<div class=""trans"">-I think that Lenny wants to convey a message.</div>
"
frequent-portuguese-07626,mediante,"
<div class=""trans"">tʃi</div>
prp
<br>
through, upon Estrangeiros podem adquirir bens imóveis mediante a constituição de entidades
<div class=""trans"">jurídicas checas. -Foreigners may acquire real estate through the establishment of Czech legal</div>
"
frequent-portuguese-07627,harém,"
<div class=""trans"">harem</div>
M
<br>
O coitado tinha seu próprio harém.
<div class=""trans"">-The poor guy had his very own harem.</div>
"
frequent-portuguese-07628,cetim,"
<div class=""trans"">satin</div>
M
<br>
Não estou com o vestido de cetim preto.
<div class=""trans"">-I'm not wearing the black satin dress.</div>
"
frequent-portuguese-07629,rechear,"
<div class=""trans"">stuff, fill</div>
vb
<br>
Pegue a colher, eu irei rechear os tomates.
<div class=""trans"">-Take the spoon; I'll stuff the tomatoes.</div>
"
frequent-portuguese-07630,constipar,"
<div class=""trans"">constipate, catch a cold</div>
vb
<br>
Feche a janela para não se constipar.
<div class=""trans"">-Roll up the window before you catch a cold.</div>
"
frequent-portuguese-07631,rebolar,"
<div class=""trans"">wiggle</div>
vb
<br>
Não sei se preciso rebolar meus quadris.
<div class=""trans"">-I never really had an aptitude for engines.</div>
"
frequent-portuguese-07632,aptidão,"
<div class=""trans"">fitness, aptitude</div>
F
<br>
Tenho uma boa aptidão cardiovascular. Nunca tive muita aptidão para motores.
<div class=""trans"">-I maintain good cardiovascular fitness. I never really had an aptitude for engines.</div>
"
frequent-portuguese-07633,atarefado,"
<div class=""trans"">busy</div>
adj
<br>
Você se tornará um rapaz muito atarefado.
<div class=""trans"">-You are going to be a very busy boy.</div>
"
frequent-portuguese-07634,sarro,"
<div class=""trans"">fun, mockery</div>
M
<br>
As crianças tiram sarro de mim.
<div class=""trans"">-The other boys make fun of me.</div>
"
frequent-portuguese-07635,revisar,"
<div class=""trans"">review</div>
vb
<br>
Certo, vamos revisar seu pedido.
<div class=""trans"">-Okay, let's review your order.</div>
"
frequent-portuguese-07636,oliveira,"
<div class=""trans"">olive tree</div>
F
<br>
Na Grécia, dão ramos de oliveira.
<div class=""trans"">-In Greece, they give olive branches.</div>
"
frequent-portuguese-07637,atrocidade,"
<div class=""trans"">atrocity</div>
F
<br>
Há alguém que cometeu uma atrocidade em Krustyland.
<div class=""trans"">-There's someone out there in Krustyland who has committed an atrocity.</div>
"
frequent-portuguese-07638,ajeitar,"
<div class=""trans"">fix</div>
vb
<br>
Eu disse para você ajeitar o buraco na tela.
<div class=""trans"">-I told you, you should fix that hole in your screen.</div>
"
frequent-portuguese-07639,prognóstico,"
<div class=""trans"">prognosis; prognostic</div>
M; adj
<br>
Há algumas dúvidas sobre o prognóstico.
<div class=""trans"">-There are still some questions about the prognosis.</div>
"
frequent-portuguese-07640,tostar,"
<div class=""trans"">roast, toast</div>
vb
<br>
Têm o direito de me tostar um marshmallow.
<div class=""trans"">-You have the right to roast me a marshmallow.</div>
"
frequent-portuguese-07641,hepatite,"
<div class=""trans"">hepatitis</div>
F
<br>
Existe uma forte chance de que eu tenha hepatite.
<div class=""trans"">-There's a very strong possibility that I have hepatitis.</div>
"
frequent-portuguese-07642,competidor,"
<div class=""trans"">competitor, contestant</div>
M/F; adj
<br>
Sou um competidor feroz, como logo descobrirá.
<div class=""trans"">-I'm a ferocious competitor, as you will soon find out.</div>
"
frequent-portuguese-07643,feminista,"
<div class=""trans"">feminist</div>
M/F; adj
<br>
Sempre me considerei uma pioneira feminista.
<div class=""trans"">-I've always considered myself a feminist pioneer.</div>
"
frequent-portuguese-07644,careta,"
<div class=""trans"">grimace</div>
F
<br>
Quando abrirem os olhos, façam a careta mais engraçada possível para o outro.
<div class=""trans"">-And when you open your eyes, you make the funniest grimace you can at each other.</div>
"
frequent-portuguese-07645,prevalecer,"
<div class=""trans"">prevail</div>
vb
<br>
Mas podes prevalecer e tornar-se divino.
<div class=""trans"">-But you can prevail and make yourself divine.</div>
"
